Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[2082]   0.0    0.00    0.00       1         std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2082]
                0.00    0.00       1/6           std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&& std::forward<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::remove_reference<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >::type&) [1640]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false> > >::_M_allocate_node<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2239]
                0.00    0.00       1/11          std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() [1454]
                0.00    0.00       1/11          std::__detail::_Hash_node_value_base<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >::_M_v() [1455]
                0.00    0.00       1/11          decltype ((get<0>)((forward<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&) const [1451]
                0.00    0.00       1/8           std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(unsigned long const&) const [1549]
                0.00    0.00       1/11          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long const&, unsigned long) const [1450]
                0.00    0.00       1/8           std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, unsigned long const&, unsigned long) const [1545]
                0.00    0.00       1/8           std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false>*) [1552]
                0.00    0.00       1/8           std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool>(std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>&&, bool&&) [1589]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<unsigned long, std::shared_ptr<entityx::BaseSystem>, std::hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > > >::unordered_map() [2145]
[2083]   0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [2083]
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false> > >::_Hashtable_alloc() [2240]
                0.00    0.00       1/9           std::__detail::_Hash_node_base::_Hash_node_base() [1512]
                0.00    0.00       1/1           std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float) [2242]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<Render> entityx::SystemManager::add<Render, int, int, stella::graphics::Shader*&>(int&&, int&&, stella::graphics::Shader*&) [370]
[2084]   0.0    0.00    0.00       1         std::shared_ptr<Render>::shared_ptr<Render, void>(Render*) [2084]
                0.00    0.00       1/1           std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(Render*) [2114]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<LightingSystem> entityx::SystemManager::add<LightingSystem, stella::graphics::Shader*&>(stella::graphics::Shader*&) [371]
[2085]   0.0    0.00    0.00       1         std::shared_ptr<LightingSystem>::shared_ptr<LightingSystem, void>(LightingSystem*) [2085]
                0.00    0.00       1/1           std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(LightingSystem*) [2116]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<Movement> entityx::SystemManager::add<Movement>() [372]
[2086]   0.0    0.00    0.00       1         std::shared_ptr<Movement>::shared_ptr<Movement, void>(Movement*) [2086]
                0.00    0.00       1/1           std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(Movement*) [2118]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<ParallaxSystem> entityx::SystemManager::add<ParallaxSystem>() [113]
[2087]   0.0    0.00    0.00       1         std::shared_ptr<ParallaxSystem>::shared_ptr<ParallaxSystem, void>(ParallaxSystem*) [2087]
                0.00    0.00       1/1           std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(ParallaxSystem*) [2120]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<TileviewSystem> entityx::SystemManager::add<TileviewSystem, int>(int&&) [373]
[2088]   0.0    0.00    0.00       1         std::shared_ptr<TileviewSystem>::shared_ptr<TileviewSystem, void>(TileviewSystem*) [2088]
                0.00    0.00       1/1           std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(TileviewSystem*) [2122]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<AnimationSystem> entityx::SystemManager::add<AnimationSystem>() [374]
[2089]   0.0    0.00    0.00       1         std::shared_ptr<AnimationSystem>::shared_ptr<AnimationSystem, void>(AnimationSystem*) [2089]
                0.00    0.00       1/1           std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(AnimationSystem*) [2124]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<CollisionSystem> entityx::SystemManager::add<CollisionSystem, int, int>(int&&, int&&) [375]
[2090]   0.0    0.00    0.00       1         std::shared_ptr<CollisionSystem>::shared_ptr<CollisionSystem, void>(CollisionSystem*) [2090]
                0.00    0.00       1/1           std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(CollisionSystem*) [2126]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<PlayerMovementSystem> entityx::SystemManager::add<PlayerMovementSystem, int>(int&&) [376]
[2091]   0.0    0.00    0.00       1         std::shared_ptr<PlayerMovementSystem>::shared_ptr<PlayerMovementSystem, void>(PlayerMovementSystem*) [2091]
                0.00    0.00       1/1           std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(PlayerMovementSystem*) [2128]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<Movement>, true>(std::pair<unsigned long, std::shared_ptr<Movement> >&&) [2214]
[2092]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<Movement, void>(std::shared_ptr<Movement>&&) [2092]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<Movement>&>::type&& std::move<std::shared_ptr<Movement>&>(std::shared_ptr<Movement>&) [2258]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>&&) [2134]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<ParallaxSystem>, true>(std::pair<unsigned long, std::shared_ptr<ParallaxSystem> >&&) [2215]
[2093]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<ParallaxSystem, void>(std::shared_ptr<ParallaxSystem>&&) [2093]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<ParallaxSystem>&>::type&& std::move<std::shared_ptr<ParallaxSystem>&>(std::shared_ptr<ParallaxSystem>&) [2259]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>&&) [2129]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<CollisionSystem>, true>(std::pair<unsigned long, std::shared_ptr<CollisionSystem> >&&) [2213]
[2094]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<CollisionSystem, void>(std::shared_ptr<CollisionSystem>&&) [2094]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>&&) [2136]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<CollisionSystem>&>::type&& std::move<std::shared_ptr<CollisionSystem>&>(std::shared_ptr<CollisionSystem>&) [2262]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<Render>, true>(std::pair<unsigned long, std::shared_ptr<Render> >&&) [2211]
[2095]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<Render, void>(std::shared_ptr<Render>&&) [2095]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<Render>&>::type&& std::move<std::shared_ptr<Render>&>(std::shared_ptr<Render>&) [2256]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>&&) [2132]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<LightingSystem>, true>(std::pair<unsigned long, std::shared_ptr<LightingSystem> >&&) [2212]
[2096]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<LightingSystem, void>(std::shared_ptr<LightingSystem>&&) [2096]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<LightingSystem>&>::type&& std::move<std::shared_ptr<LightingSystem>&>(std::shared_ptr<LightingSystem>&) [2257]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>&&) [2133]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<TileviewSystem>, true>(std::pair<unsigned long, std::shared_ptr<TileviewSystem> >&&) [2216]
[2097]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<TileviewSystem, void>(std::shared_ptr<TileviewSystem>&&) [2097]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<TileviewSystem>&>::type&& std::move<std::shared_ptr<TileviewSystem>&>(std::shared_ptr<TileviewSystem>&) [2260]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>&&) [2130]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<AnimationSystem>, true>(std::pair<unsigned long, std::shared_ptr<AnimationSystem> >&&) [2217]
[2098]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<AnimationSystem, void>(std::shared_ptr<AnimationSystem>&&) [2098]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>&&) [2135]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<AnimationSystem>&>::type&& std::move<std::shared_ptr<AnimationSystem>&>(std::shared_ptr<AnimationSystem>&) [2261]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >::pair<unsigned long, std::shared_ptr<PlayerMovementSystem>, true>(std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2218]
[2099]   0.0    0.00    0.00       1         std::shared_ptr<entityx::BaseSystem>::shared_ptr<PlayerMovementSystem, void>(std::shared_ptr<PlayerMovementSystem>&&) [2099]
                0.00    0.00       1/1           std::remove_reference<std::shared_ptr<PlayerMovementSystem>&>::type&& std::move<std::shared_ptr<PlayerMovementSystem>&>(std::shared_ptr<PlayerMovementSystem>&) [2263]
                0.00    0.00       1/1           std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>&&) [2131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_base() [2102]
[2100]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_impl::_Vector_impl() [2100]
                0.00    0.00       1/1           std::allocator<stella::graphics::Sprite*>::allocator() [2069]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::~_Vector_base() [2103]
[2101]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_impl::~_Vector_impl() [2101]
                0.00    0.00       1/1           std::allocator<stella::graphics::Sprite*>::~allocator() [2070]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::vector() [2227]
[2102]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_base() [2102]
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_impl::_Vector_impl() [2100]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::~vector() [2228]
[2103]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::~_Vector_base() [2103]
                0.00    0.00       1/6           std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_M_deallocate(stella::graphics::Sprite**, unsigned long) [1613]
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::_Vector_impl::~_Vector_impl() [2101]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_base() [2106]
[2104]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_impl::_Vector_impl() [2104]
                0.00    0.00       1/1           std::allocator<stella::graphics::Texture*>::allocator() [2071]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::~_Vector_base() [2107]
[2105]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_impl::~_Vector_impl() [2105]
                0.00    0.00       1/1           std::allocator<stella::graphics::Texture*>::~allocator() [2072]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::vector() [2229]
[2106]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_base() [2106]
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_impl::_Vector_impl() [2104]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::~vector() [2230]
[2107]   0.0    0.00    0.00       1         std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::~_Vector_base() [2107]
                0.00    0.00       1/1           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_Vector_impl::~_Vector_impl() [2105]
                0.00    0.00       1/5           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_deallocate(stella::graphics::Texture**, unsigned long) [1656]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_M_default_append(unsigned long) [205]
[2108]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_M_allocate(unsigned long) [2108]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::allocate(std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >&, unsigned long) [2209]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_base() [2111]
[2109]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_impl::_Vector_impl() [2109]
                0.00    0.00       1/1           std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >::allocator() [2073]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::~_Vector_base() [2112]
[2110]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_impl::~_Vector_impl() [2110]
                0.00    0.00       1/1           std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >::~allocator() [2074]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::vector() [2231]
[2111]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_base() [2111]
                0.00    0.00       1/1           std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_impl::_Vector_impl() [2109]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::~vector() [210]
[2112]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::~_Vector_base() [2112]
                0.00    0.00       1/2           std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_M_deallocate(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, unsigned long) [1815]
                0.00    0.00       1/1           std::_Vector_base<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::_Vector_impl::~_Vector_impl() [2110]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(Render*) [2114]
[2113]   0.0    0.00    0.00       1         std::enable_if<!std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Render, void>::value, void>::type std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Render, Render>(Render*) [2113]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<Render>::shared_ptr<Render, void>(Render*) [2084]
[2114]   0.0    0.00    0.00       1         std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(Render*) [2114]
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Render*>(Render*, std::integral_constant<bool, false>) [2155]
                0.00    0.00       1/1           std::enable_if<!std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Render, void>::value, void>::type std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Render, Render>(Render*) [2113]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(LightingSystem*) [2116]
[2115]   0.0    0.00    0.00       1         std::enable_if<!std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<LightingSystem, void>::value, void>::type std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<LightingSystem, LightingSystem>(LightingSystem*) [2115]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<LightingSystem>::shared_ptr<LightingSystem, void>(LightingSystem*) [2085]
[2116]   0.0    0.00    0.00       1         std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(LightingSystem*) [2116]
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<LightingSystem*>(LightingSystem*, std::integral_constant<bool, false>) [2157]
                0.00    0.00       1/1           std::enable_if<!std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<LightingSystem, void>::value, void>::type std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<LightingSystem, LightingSystem>(LightingSystem*) [2115]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(Movement*) [2118]
[2117]   0.0    0.00    0.00       1         std::enable_if<!std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Movement, void>::value, void>::type std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Movement, Movement>(Movement*) [2117]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<Movement>::shared_ptr<Movement, void>(Movement*) [2086]
[2118]   0.0    0.00    0.00       1         std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(Movement*) [2118]
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Movement*>(Movement*, std::integral_constant<bool, false>) [2146]
                0.00    0.00       1/1           std::enable_if<!std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Movement, void>::value, void>::type std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Movement, Movement>(Movement*) [2117]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(ParallaxSystem*) [2120]
[2119]   0.0    0.00    0.00       1         std::enable_if<!std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<ParallaxSystem, void>::value, void>::type std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<ParallaxSystem, ParallaxSystem>(ParallaxSystem*) [2119]
-----------------------------------------------
