Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [1999] entityx::Event<entityx::ComponentAddedEvent<LightComponent> >::family() [1688] std::__shared_ptr<RenderSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [968] std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >* std::__uninitialized_default_n_a<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, unsigned long, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, unsigned long, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >&)
 [2000] entityx::Event<entityx::ComponentAddedEvent<LightComponent> >::Event() [2104] std::enable_if<!std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<LightingSystem, void>::value, void>::type std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<LightingSystem, LightingSystem>(LightingSystem*) [1354] unsigned int* std::__uninitialized_default_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, std::allocator<unsigned int>&)
 [2001] entityx::Event<entityx::ComponentAddedEvent<LightComponent> >::~Event() [1775] std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2> const&) [636] std::move_iterator<CollisionSystem::Candidate*> std::__make_move_if_noexcept_iterator<CollisionSystem::Candidate, std::move_iterator<CollisionSystem::Candidate*> >(CollisionSystem::Candidate*)
 [1388] entityx::Event<entityx::ComponentAddedEvent<SpatialComponent> >::family() [2105] std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(LightingSystem*) [1193] std::move_iterator<stella::graphics::Sprite**> std::__make_move_if_noexcept_iterator<stella::graphics::Sprite*, std::move_iterator<stella::graphics::Sprite**> >(stella::graphics::Sprite**)
 [1389] entityx::Event<entityx::ComponentAddedEvent<SpatialComponent> >::Event() [1689] std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [1194] std::move_iterator<stella::graphics::Texture**> std::__make_move_if_noexcept_iterator<stella::graphics::Texture*, std::move_iterator<stella::graphics::Texture**> >(stella::graphics::Texture**)
 [1390] entityx::Event<entityx::ComponentAddedEvent<SpatialComponent> >::~Event() [2106] std::enable_if<!std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<MovementSystem, void>::value, void>::type std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<MovementSystem, MovementSystem>(MovementSystem*) [1114] std::move_iterator<entityx::BaseComponentHelper**> std::__make_move_if_noexcept_iterator<entityx::BaseComponentHelper*, std::move_iterator<entityx::BaseComponentHelper**> >(entityx::BaseComponentHelper**)
 [1391] entityx::Event<entityx::ComponentAddedEvent<TextureComponent> >::family() [1776] std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2> const&) [1115] std::move_iterator<entityx::BasePool**> std::__make_move_if_noexcept_iterator<entityx::BasePool*, std::move_iterator<entityx::BasePool**> >(entityx::BasePool**)
 [1392] entityx::Event<entityx::ComponentAddedEvent<TextureComponent> >::Event() [2107] std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<MovementSystem, void>(MovementSystem*) [1044] std::move_iterator<char**> std::__make_move_if_noexcept_iterator<char*, std::move_iterator<char**> >(char**)
 [1393] entityx::Event<entityx::ComponentAddedEvent<TextureComponent> >::~Event() [1690] std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [1261] std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> std::__make_move_if_noexcept_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*)
 [1737] entityx::Event<entityx::ComponentAddedEvent<MovementComponent> >::family() [2108] std::enable_if<!std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<ParallaxSystem, void>::value, void>::type std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<ParallaxSystem, ParallaxSystem>(ParallaxSystem*) [1292] std::move_iterator<std::bitset<64ul>*> std::__make_move_if_noexcept_iterator<std::bitset<64ul>, std::move_iterator<std::bitset<64ul>*> >(std::bitset<64ul>*)
 [1738] entityx::Event<entityx::ComponentAddedEvent<MovementComponent> >::Event() [1777] std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2> const&) [1822] std::move_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*> std::__make_move_if_noexcept_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::move_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*> >(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*)
 [1739] entityx::Event<entityx::ComponentAddedEvent<MovementComponent> >::~Event() [2109] std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(ParallaxSystem*) [1293] std::move_iterator<unsigned int*> std::__make_move_if_noexcept_iterator<unsigned int, std::move_iterator<unsigned int*> >(unsigned int*)
 [1668] entityx::Event<entityx::ComponentAddedEvent<ParallaxComponent> >::family() [1691] std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [663] CollisionSystem::Candidate* std::__uninitialized_move_if_noexcept_a<CollisionSystem::Candidate*, CollisionSystem::Candidate*, std::allocator<CollisionSystem::Candidate> >(CollisionSystem::Candidate*, CollisionSystem::Candidate*, CollisionSystem::Candidate*, std::allocator<CollisionSystem::Candidate>&)
 [1669] entityx::Event<entityx::ComponentAddedEvent<ParallaxComponent> >::Event() [2110] std::enable_if<!std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<TileviewSystem, void>::value, void>::type std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<TileviewSystem, TileviewSystem>(TileviewSystem*) [1487] stella::graphics::Sprite** std::__uninitialized_move_if_noexcept_a<stella::graphics::Sprite**, stella::graphics::Sprite**, std::allocator<stella::graphics::Sprite*> >(stella::graphics::Sprite**, stella::graphics::Sprite**, stella::graphics::Sprite**, std::allocator<stella::graphics::Sprite*>&)
 [1670] entityx::Event<entityx::ComponentAddedEvent<ParallaxComponent> >::~Event() [2111] std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(TileviewSystem*) [1488] stella::graphics::Texture** std::__uninitialized_move_if_noexcept_a<stella::graphics::Texture**, stella::graphics::Texture**, std::allocator<stella::graphics::Texture*> >(stella::graphics::Texture**, stella::graphics::Texture**, stella::graphics::Texture**, std::allocator<stella::graphics::Texture*>&)
 [1595] entityx::Event<entityx::ComponentAddedEvent<TileviewComponent> >::family() [1778] std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2> const&) [1294] entityx::BaseComponentHelper** std::__uninitialized_move_if_noexcept_a<entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*> >(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*>&)
 [1596] entityx::Event<entityx::ComponentAddedEvent<TileviewComponent> >::Event() [1692] std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [1295] entityx::BasePool** std::__uninitialized_move_if_noexcept_a<entityx::BasePool**, entityx::BasePool**, std::allocator<entityx::BasePool*> >(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**, std::allocator<entityx::BasePool*>&)
 [1597] entityx::Event<entityx::ComponentAddedEvent<TileviewComponent> >::~Event() [2112] std::enable_if<!std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<AnimationSystem, void>::value, void>::type std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<AnimationSystem, AnimationSystem>(AnimationSystem*) [1171] char** std::__uninitialized_move_if_noexcept_a<char**, char**, std::allocator<char*> >(char**, char**, char**, std::allocator<char*>&)
 [1740] entityx::Event<entityx::ComponentAddedEvent<AnimationComponent> >::family() [1779] std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2> const&) [1525] std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_move_if_noexcept_a<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >&)
 [1741] entityx::Event<entityx::ComponentAddedEvent<AnimationComponent> >::Event() [2113] std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(AnimationSystem*) [1573] std::bitset<64ul>* std::__uninitialized_move_if_noexcept_a<std::bitset<64ul>*, std::bitset<64ul>*, std::allocator<std::bitset<64ul> > >(std::bitset<64ul>*, std::bitset<64ul>*, std::bitset<64ul>*, std::allocator<std::bitset<64ul> >&)
 [1742] entityx::Event<entityx::ComponentAddedEvent<AnimationComponent> >::~Event() [1693] std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [2256] std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >* std::__uninitialized_move_if_noexcept_a<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >&)
 [1743] entityx::Event<entityx::ComponentRemovedEvent<BodyComponent> >::family() [2114] std::enable_if<!std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<CollisionSystem, void>::value, void>::type std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<CollisionSystem, CollisionSystem>(CollisionSystem*) [1574] unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [1744] entityx::Event<entityx::ComponentRemovedEvent<BodyComponent> >::Event() [2115] std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(CollisionSystem*) [740] std::abs(float)
 [1745] entityx::Event<entityx::ComponentRemovedEvent<BodyComponent> >::~Event() [1780] std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2> const&) [1217] std::tuple_element<0ul, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >::type const& std::get<0ul, unsigned long const, std::shared_ptr<entityx::BaseSystem> >(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > const&)
 [2002] entityx::Event<entityx::ComponentRemovedEvent<InputComponent> >::family() [1694] std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [1271] std::tuple_element<0ul, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >::type& std::get<0ul, unsigned long const, std::shared_ptr<entityx::BaseSystem> >(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&)
 [2003] entityx::Event<entityx::ComponentRemovedEvent<InputComponent> >::Event() [2116] std::enable_if<!std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<PlayerMovementSystem, void>::value, void>::type std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<PlayerMovementSystem, PlayerMovementSystem>(PlayerMovementSystem*) [794] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
 [2004] entityx::Event<entityx::ComponentRemovedEvent<InputComponent> >::~Event() [1781] std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2> const&) [698] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [2005] entityx::Event<entityx::ComponentRemovedEvent<LightComponent> >::family() [2117] std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(PlayerMovementSystem*) [795] unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&)
 [2006] entityx::Event<entityx::ComponentRemovedEvent<LightComponent> >::Event() [1695] std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [972] std::ceil(float)
 [2007] entityx::Event<entityx::ComponentRemovedEvent<LightComponent> >::~Event() [1134] std::enable_if<!std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, void>::value, void>::type std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >(Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*) [1526] unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
 [1394] entityx::Event<entityx::ComponentRemovedEvent<SpatialComponent> >::family() [1135] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&) [1823] unsigned int* std::copy<unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
 [1395] entityx::Event<entityx::ComponentRemovedEvent<SpatialComponent> >::Event() [1136] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1489] stella::graphics::Sprite** std::copy<std::move_iterator<stella::graphics::Sprite**>, stella::graphics::Sprite**>(std::move_iterator<stella::graphics::Sprite**>, std::move_iterator<stella::graphics::Sprite**>, stella::graphics::Sprite**)
 [1396] entityx::Event<entityx::ComponentRemovedEvent<SpatialComponent> >::~Event() [1016] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [1490] stella::graphics::Texture** std::copy<std::move_iterator<stella::graphics::Texture**>, stella::graphics::Texture**>(std::move_iterator<stella::graphics::Texture**>, std::move_iterator<stella::graphics::Texture**>, stella::graphics::Texture**)
 [1397] entityx::Event<entityx::ComponentRemovedEvent<TextureComponent> >::family() [1003] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2> const&) [1236] entityx::BaseComponentHelper** std::copy<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**)
 [1398] entityx::Event<entityx::ComponentRemovedEvent<TextureComponent> >::Event() [1104] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [1237] entityx::BasePool** std::copy<std::move_iterator<entityx::BasePool**>, entityx::BasePool**>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**)
 [1399] entityx::Event<entityx::ComponentRemovedEvent<TextureComponent> >::~Event() [977] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [1172] char** std::copy<std::move_iterator<char**>, char**>(std::move_iterator<char**>, std::move_iterator<char**>, char**)
 [1746] entityx::Event<entityx::ComponentRemovedEvent<MovementComponent> >::family() [1137] std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [1575] unsigned int* std::copy<std::move_iterator<unsigned int*>, unsigned int*>(std::move_iterator<unsigned int*>, std::move_iterator<unsigned int*>, unsigned int*)
 [1747] entityx::Event<entityx::ComponentRemovedEvent<MovementComponent> >::Event() [2118] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>&&) [1652] void std::fill<entityx::BaseComponentHelper**, entityx::BaseComponentHelper*>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper* const&)
 [1748] entityx::Event<entityx::ComponentRemovedEvent<MovementComponent> >::~Event() [2119] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>&&) [1653] void std::fill<entityx::BasePool**, entityx::BasePool*>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool* const&)
 [1671] entityx::Event<entityx::ComponentRemovedEvent<ParallaxComponent> >::family() [2120] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>&&) [1155] std::remove_reference<std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&>::type&& std::move<std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&>(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&)
 [1672] entityx::Event<entityx::ComponentRemovedEvent<ParallaxComponent> >::Event() [2121] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<RenderSystem, void>(std::__shared_ptr<RenderSystem, (__gnu_cxx::_Lock_policy)2>&&) [1012] std::remove_reference<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&>::type&& std::move<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&>(Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&)
 [1673] entityx::Event<entityx::ComponentRemovedEvent<ParallaxComponent> >::~Event() [2122] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>&&) [2257] std::remove_reference<std::shared_ptr<RenderSystem>&>::type&& std::move<std::shared_ptr<RenderSystem>&>(std::shared_ptr<RenderSystem>&)
 [1598] entityx::Event<entityx::ComponentRemovedEvent<TileviewComponent> >::family() [2123] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<MovementSystem, void>(std::__shared_ptr<MovementSystem, (__gnu_cxx::_Lock_policy)2>&&) [2258] std::remove_reference<std::shared_ptr<LightingSystem>&>::type&& std::move<std::shared_ptr<LightingSystem>&>(std::shared_ptr<LightingSystem>&)
 [1599] entityx::Event<entityx::ComponentRemovedEvent<TileviewComponent> >::Event() [2124] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>&&) [2259] std::remove_reference<std::shared_ptr<MovementSystem>&>::type&& std::move<std::shared_ptr<MovementSystem>&>(std::shared_ptr<MovementSystem>&)
 [1600] entityx::Event<entityx::ComponentRemovedEvent<TileviewComponent> >::~Event() [2125] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>&&) [2260] std::remove_reference<std::shared_ptr<ParallaxSystem>&>::type&& std::move<std::shared_ptr<ParallaxSystem>&>(std::shared_ptr<ParallaxSystem>&)
 [1749] entityx::Event<entityx::ComponentRemovedEvent<AnimationComponent> >::family() [1435] std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [2261] std::remove_reference<std::shared_ptr<TileviewSystem>&>::type&& std::move<std::shared_ptr<TileviewSystem>&>(std::shared_ptr<TileviewSystem>&)
 [1750] entityx::Event<entityx::ComponentRemovedEvent<AnimationComponent> >::Event() [1436] std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> >::_M_valptr() [2262] std::remove_reference<std::shared_ptr<AnimationSystem>&>::type&& std::move<std::shared_ptr<AnimationSystem>&>(std::shared_ptr<AnimationSystem>&)
 [1751] entityx::Event<entityx::ComponentRemovedEvent<AnimationComponent> >::~Event() [635] std::move_iterator<CollisionSystem::Candidate*>::move_iterator(CollisionSystem::Candidate*) [2263] std::remove_reference<std::shared_ptr<CollisionSystem>&>::type&& std::move<std::shared_ptr<CollisionSystem>&>(std::shared_ptr<CollisionSystem>&)
 [628] entityx::Entity::Id::Id(unsigned int, unsigned int) [717] std::move_iterator<CollisionSystem::Candidate*>::operator++() [2264] std::remove_reference<std::shared_ptr<PlayerMovementSystem>&>::type&& std::move<std::shared_ptr<PlayerMovementSystem>&>(std::shared_ptr<PlayerMovementSystem>&)
  [43] entityx::ComponentHandle<BodyComponent, entityx::EntityManager> entityx::Entity::assign<BodyComponent, int, int, int, int, bool>(int&&, int&&, int&&, int&&, bool&&) [1185] std::move_iterator<stella::graphics::Sprite**>::move_iterator(stella::graphics::Sprite**) [1017] std::remove_reference<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&>::type&& std::move<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&>(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&)
 [180] entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::Entity::assign<InputComponent, bool const*&>(bool const*&) [1186] std::move_iterator<stella::graphics::Texture**>::move_iterator(stella::graphics::Texture**) [1156] std::remove_reference<std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&)
  [45] entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::Entity::assign<LightComponent, int, float>(int&&, float&&) [1063] std::move_iterator<entityx::BaseComponentHelper**>::move_iterator(entityx::BaseComponentHelper**) [783] std::remove_reference<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1}&>::type&& std::move<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1}&>(std::remove_reference&&) (move.h)
 [181] entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::Entity::assign<SpatialComponent, int, int>(int&&, int&&) [1064] std::move_iterator<entityx::BasePool**>::move_iterator(entityx::BasePool**) [784] std::remove_reference<LightingSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, LightComponent&)#1}&>::type&& std::move<LightingSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, LightComponent&)#1}&>(std::remove_reference&&) (move.h)
 [134] entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::Entity::assign<SpatialComponent, int, int, int, int>(int&&, int&&, int&&, int&&) [1041] std::move_iterator<char**>::move_iterator(char**) [785] std::remove_reference<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, MovementComponent&)#1}&>::type&& std::move<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, MovementComponent&)#1}&>(std::remove_reference&&) (move.h)
